index,date,cheveux,age,exp,salaire,sexe,diplome,specialite,note,dispo,embauche
12835.0,2011-01-05,blond,20.0,5.0,35579.0,M,master,geologie,93.66,oui,0
12836.0,2014-02-22,chatain,24.0,9.0,41831.0,M,master,geologie,71.57,oui,0
12837.0,2011-09-21,chatain,32.0,10.0,45299.0,M,licence,geologie,61.68,oui,0
12838.0,2011-04-07,roux,16.0,8.0,38422.0,M,bac,forage,72.32,non,0
12839.0,2013-12-04,brun,33.0,10.0,36211.0,M,master,geologie,81.94,non,0
12840.0,2011-01-24,blond,40.0,13.0,45499.0,M,licence,forage,50.19,oui,0
12841.0,2013-10-11,brun,38.4,10.0,31663.0,F,master,detective,82.95,non,0
12842.0,2014-07-12,blond,25.0,5.0,37959.0,M,bac,archeologie,85.24,non,1
12843.0,2013-12-16,chatain,22.0,9.0,43069.0,F,master,archeologie,65.84,oui,0
12844.0,2011-10-18,roux,37.0,11.0,29423.0,M,licence,geologie,61.66,non,0
12845.0,2010-10-31,brun,29.0,13.0,36841.0,M,licence,geologie,61.17,non,0
12846.0,2014-10-18,brun,29.0,9.0,34806.0,F,licence,detective,74.55,non,0
12847.0,2010-03-05,chatain,46.0,10.0,37383.8,M,master,geologie,56.88,oui,0
12848.0,2013-12-22,blond,34.0,10.0,32512.0,M,licence,geologie,75.42,non,0
12849.0,2012-01-18,blond,36.0,13.0,41990.0,M,licence,detective,66.52,oui,0
12850.0,2013-12-30,brun,27.0,11.0,32757.0,M,master,geologie,67.26,non,0
12851.0,2013-04-08,blond,36.0,8.0,34743.0,M,bac,geologie,58.98,non,0
12852.0,2013-10-10,chatain,46.0,11.0,31681.0,F,doctorat,detective,91.78,oui,0
12853.0,2013-08-08,blond,46.0,11.0,28143.0,M,doctorat,detective,98.26,oui,0
12854.0,2010-06-23,brun,25.0,8.0,40640.0,M,licence,forage,81.48,oui,1
12855.0,2010-05-18,roux,35.0,8.0,34042.0,M,licence,forage,84.62,oui,1
12856.0,2010-10-05,chatain,15.0,5.0,29621.0,M,doctorat,detective,84.22,oui,0
12857.0,2014-10-03,chatain,34.0,8.0,36616.0,F,licence,forage,68.49,non,0
12858.0,2014-01-08,chatain,26.0,10.0,45944.0,M,doctorat,archeologie,78.67,oui,1
12859.0,2011-08-30,brun,47.0,8.0,40651.0,M,master,geologie,55.5,oui,0
12860.0,2013-06-12,blond,40.0,9.0,39688.0,M,licence,geologie,64.3,non,0
12861.0,2013-04-05,roux,26.0,12.0,34530.0,M,bac,geologie,38.4,non,0
12862.0,2010-08-20,brun,34.0,4.0,33584.0,M,licence,geologie,61.7,non,0
12863.0,2011-02-24,chatain,31.0,9.0,40018.0,F,licence,detective,79.57,non,0
12864.0,2012-02-02,chatain,45.0,11.0,32520.0,M,doctorat,geologie,72.44,non,0
12865.0,2010-12-19,blond,25.0,5.0,29130.0,F,licence,geologie,76.39,non,1
12866.0,2014-11-08,brun,26.0,6.0,34964.0,M,master,geologie,71.41,non,0
12867.0,2013-12-07,blond,16.0,14.0,31243.0,F,licence,detective,67.33,non,0
12868.0,2013-03-03,brun,46.0,14.0,47064.0,M,licence,forage,62.82,oui,0
12869.0,2014-05-24,brun,33.0,8.0,36372.0,M,master,forage,77.55,oui,1
12870.0,2010-05-03,blond,36.0,13.0,41695.0,M,licence,geologie,68.7,oui,0
12871.0,2011-07-06,chatain,20.0,15.0,29936.0,F,doctorat,forage,77.9,non,0
12872.0,2010-11-25,chatain,46.0,6.0,36198.0,M,master,geologie,61.44,non,0
12873.0,2014-07-24,chatain,15.0,11.0,39365.0,M,master,forage,69.26,oui,0
12874.0,2010-02-27,roux,28.0,7.0,38460.0,M,licence,geologie,91.11,oui,1
12875.0,2012-03-05,chatain,39.0,10.0,33571.0,F,master,forage,75.76,non,0
12876.0,2011-04-16,blond,24.0,13.0,31526.0,F,licence,geologie,98.38,non,0
12877.0,2012-07-25,brun,24.0,14.0,39124.0,M,licence,geologie,44.62,non,0
12878.0,2010-10-21,chatain,21.0,5.0,30106.0,F,doctorat,archeologie,86.96,oui,0
12879.0,2013-03-07,chatain,35.0,6.0,38192.0,M,licence,geologie,70.47,non,0
12880.0,2012-05-07,brun,27.0,13.0,37424.0,M,licence,forage,46.41,non,0
12881.0,2014-08-21,chatain,44.0,10.0,36081.0,F,master,forage,86.82,oui,0
12882.0,2010-10-15,brun,20.0,8.0,30841.0,M,licence,geologie,68.09,non,0
12883.0,2012-05-13,brun,35.0,5.0,36557.0,M,licence,forage,63.72,non,0
12884.0,2013-04-27,roux,44.0,13.0,32997.0,F,licence,detective,74.25,non,0
12885.0,2011-05-31,brun,28.0,10.0,26762.0,M,master,geologie,95.63,non,0
12886.0,2011-05-11,brun,22.0,9.0,36813.0,F,bac,geologie,53.9,non,0
12887.0,2010-10-26,blond,44.0,11.0,34956.0,M,master,geologie,68.18,oui,0
12888.0,2012-10-29,blond,28.0,8.0,44242.0,M,licence,geologie,90.49,oui,1
12889.0,2010-01-07,chatain,32.0,11.0,41097.0,M,master,detective,61.36,oui,0
12890.0,2012-07-14,chatain,29.0,12.0,33120.0,M,master,detective,71.31,non,1
12891.0,2013-06-04,chatain,20.0,10.0,40365.0,M,master,geologie,58.76,oui,0
12892.0,2011-09-29,blond,31.0,13.0,27480.0,F,licence,geologie,99.57,non,0
12893.0,2010-08-09,chatain,34.0,10.0,35714.0,M,doctorat,forage,68.2,oui,0
12894.0,2012-10-15,brun,38.0,10.0,25705.0,M,doctorat,geologie,71.86,oui,0
12895.0,2012-01-20,blond,42.0,8.0,28784.0,F,licence,geologie,71.54,non,0
12896.0,2010-09-26,chatain,29.0,7.0,32076.0,M,doctorat,geologie,96.57,oui,0
12897.0,2013-05-17,brun,30.0,5.0,37764.0,F,bac,geologie,54.49,non,0
12898.0,2013-02-21,blond,32.0,6.0,32397.0,F,licence,detective,75.22,non,0
12899.0,2013-11-15,brun,25.0,11.0,33745.0,M,master,detective,81.99,oui,0
12900.0,2012-08-26,roux,40.0,3.0,39344.0,M,bac,detective,71.12,non,0
12901.0,2014-12-07,blond,20.0,14.0,42752.0,M,bac,forage,37.79,non,0
12902.0,2010-07-03,roux,29.0,9.0,37629.0,M,licence,geologie,88.68,oui,0
12903.0,2014-05-13,brun,36.0,13.0,21818.0,F,master,forage,79.97,non,0
12904.0,2011-02-02,blond,33.0,6.0,34164.0,F,licence,geologie,94.9,non,0
12905.0,,chatain,35.0,11.0,27602.0,F,master,geologie,71.43,non,0
12906.0,2013-12-05,roux,38.0,6.0,30190.0,M,licence,detective,60.26,non,0
12907.0,2011-12-02,blond,49.0,9.0,40221.0,M,licence,detective,59.43,oui,0
12908.0,2012-02-21,blond,55.0,11.0,32339.0,M,master,forage,82.78,oui,0
12909.0,2013-08-01,blond,25.0,8.0,33337.0,F,bac,geologie,67.48,non,0
12910.0,2011-07-13,roux,36.0,8.0,32040.0,M,licence,geologie,60.06,non,0
12911.0,2014-12-05,blond,35.0,14.0,49741.0,M,bac,geologie,35.89,non,0
12912.0,2010-07-27,chatain,26.0,7.0,42408.0,M,master,geologie,51.41,non,0
12913.0,2014-09-24,brun,22.0,17.0,38911.0,M,master,geologie,74.61,oui,0
12914.0,2012-04-28,chatain,43.0,11.0,35437.0,F,doctorat,detective,73.62,oui,0
12915.0,2012-11-25,brun,58.0,7.0,41331.0,F,licence,detective,66.24,oui,0
12916.0,2013-03-21,roux,38.0,8.0,34558.0,M,licence,geologie,53.04,non,0
12917.0,2013-04-04,blond,45.0,12.0,34031.0,M,licence,geologie,98.75,non,0
12918.0,2011-11-21,chatain,45.0,5.0,40239.0,F,licence,archeologie,78.07,oui,0
12919.0,2011-09-16,chatain,43.0,11.0,42479.0,M,master,forage,70.26,oui,0
12920.0,2010-04-16,brun,36.0,9.0,34986.0,M,licence,geologie,68.61,non,0
12921.0,2014-09-04,brun,62.0,4.0,34392.0,M,master,geologie,64.02,oui,0
12922.0,2012-12-17,blond,20.0,13.0,35285.0,M,bac,geologie,39.98,non,0
12923.0,2010-04-01,blond,43.0,12.0,33400.0,M,licence,geologie,82.87,non,0
12924.0,2010-12-09,blond,23.0,8.0,29382.0,F,master,detective,96.57,oui,0
12925.0,2014-07-17,blond,49.0,5.0,35051.0,M,licence,forage,77.87,non,0
12926.0,2012-04-24,chatain,46.0,9.0,28975.0,M,doctorat,detective,85.34,oui,0
12927.0,2012-02-16,blond,43.0,6.0,37133.0,F,licence,geologie,87.14,non,0
12928.0,2011-11-23,chatain,28.0,7.0,37524.0,M,doctorat,forage,73.98,oui,0
12929.0,2014-05-09,chatain,52.0,4.0,44659.0,M,licence,detective,58.92,oui,0
12930.0,2011-06-22,brun,41.0,7.0,34026.0,M,master,detective,92.09,oui,0
12931.0,2013-02-22,roux,38.0,7.0,36485.0,M,licence,geologie,78.93,oui,0
12932.0,2010-09-21,chatain,41.0,9.0,44397.0,M,bac,geologie,36.51,non,0
12933.0,2012-03-31,brun,41.0,6.0,38101.0,M,master,forage,97.61,oui,0
12934.0,2010-08-24,roux,45.0,10.0,29077.0,M,licence,forage,69.01,non,0
12935.0,2014-01-03,roux,20.0,7.0,39603.0,M,licence,geologie,73.41,oui,0
12936.0,2014-05-29,chatain,26.0,11.0,40395.0,F,master,detective,88.13,oui,0
12937.0,2014-01-18,blond,32.0,15.0,37127.0,F,licence,forage,74.27,non,0
12938.0,2013-03-15,brun,24.0,12.0,35808.0,M,bac,geologie,60.37,non,0
12939.0,2011-09-06,brun,27.0,16.0,32488.0,M,master,geologie,69.14,non,0
12940.0,2012-06-24,blond,32.0,12.0,35837.0,M,licence,detective,54.89,oui,0
12941.0,2014-03-11,brun,39.0,7.0,30686.0,M,licence,forage,69.51,non,1
12942.0,2010-12-30,blond,47.0,9.0,35819.0,M,doctorat,archeologie,79.91,oui,0
12943.0,2010-11-21,blond,35.0,11.0,36918.0,M,licence,forage,59.27,oui,0
12944.0,2013-08-02,roux,35.0,10.0,39102.0,F,licence,detective,73.33,oui,0
12945.0,2011-05-15,blond,17.0,14.0,30793.0,M,master,forage,90.73,non,0
12946.0,2014-05-05,blond,35.0,11.0,36445.0,M,master,detective,73.65,oui,0
12947.0,2014-10-06,blond,29.0,8.0,36937.0,M,master,forage,66.69,oui,0
12948.0,2011-03-15,roux,38.0,9.0,37009.0,F,bac,detective,62.71,non,0
12949.0,2014-07-05,brun,35.0,11.0,30262.0,M,licence,geologie,70.11,non,0
12950.0,2014-09-06,chatain,34.0,12.0,33635.0,F,licence,detective,68.47,non,0
12951.0,2010-07-21,chatain,38.0,16.0,37767.0,F,licence,geologie,53.48,non,0
12952.0,2013-08-01,chatain,52.0,6.0,38225.0,M,master,forage,60.98,oui,0
12953.0,2014-02-08,brun,24.0,10.0,38996.0,M,licence,geologie,75.9,non,0
12954.0,2011-07-19,blond,35.0,9.0,28932.0,F,licence,geologie,82.4,non,0
12955.0,2013-01-09,blond,35.0,12.0,36103.0,M,licence,geologie,43.95,non,0
12956.0,2012-12-01,blond,26.0,10.0,44788.0,F,bac,forage,55.13,non,0
12957.0,2013-06-06,brun,52.0,5.0,21823.0,M,doctorat,geologie,79.97,oui,0
12958.0,2014-07-02,blond,43.0,8.0,36784.0,M,bac,forage,53.69,non,0
12959.0,2014-05-10,roux,35.0,11.0,31683.0,M,licence,geologie,80.15,non,0
12960.0,2012-12-30,chatain,44.0,10.0,24665.0,F,doctorat,geologie,75.13,non,0
12961.0,2010-10-23,blond,28.0,8.0,32642.0,M,master,geologie,49.41,non,0
12962.0,2012-01-22,blond,54.0,7.0,32522.0,F,licence,archeologie,82.01,non,0
12963.0,2011-07-31,roux,37.0,9.0,32705.0,M,licence,geologie,86.31,non,0
12964.0,2012-02-15,brun,35.0,16.0,34834.0,F,licence,forage,83.23,non,0
12965.0,2010-01-31,brun,24.0,7.0,36150.0,M,licence,geologie,67.92,non,0
12966.0,2010-02-26,brun,43.0,15.0,37461.0,M,licence,geologie,57.46,non,0
12967.0,2013-05-13,chatain,24.0,7.0,33063.0,M,master,archeologie,57.96,non,1
12968.0,2010-05-19,chatain,29.0,13.0,36271.0,F,master,detective,69.51,oui,0
12969.0,2011-10-26,blond,37.0,11.0,37419.0,M,bac,geologie,53.9,non,0
12970.0,2012-10-31,roux,42.0,13.0,30690.0,F,licence,detective,89.86,non,0
12971.0,2014-02-20,chatain,20.0,13.0,31043.0,F,master,forage,65.77,non,0
12972.0,2014-10-07,chatain,27.0,14.0,29553.0,F,doctorat,detective,73.14,oui,0
12973.0,2010-09-10,blond,29.0,9.0,41727.0,F,bac,forage,59.38,non,0
12974.0,2012-10-07,chatain,39.0,4.0,27301.0,F,master,geologie,86.1,non,0
12975.0,2013-04-11,blond,41.0,10.0,35329.0,M,master,detective,76.14,oui,0
12976.0,2010-01-03,blond,57.0,8.0,36607.0,F,bac,geologie,58.94,non,0
12977.0,2012-02-15,blond,27.0,12.0,34194.0,M,licence,forage,76.6,oui,0
12978.0,2014-11-15,chatain,52.0,14.0,41185.0,M,licence,geologie,51.37,non,0
12979.0,2011-06-27,brun,27.0,15.0,33985.0,F,licence,forage,80.78,non,0
12980.0,2014-01-31,brun,29.0,13.0,30947.0,F,master,detective,89.96,non,0
12981.0,2011-02-24,blond,25.0,12.0,38365.0,M,bac,geologie,55.45,non,0
12982.0,2011-10-02,blond,37.0,14.0,29694.0,M,licence,geologie,59.23,non,0
12983.0,2014-06-06,blond,35.0,12.0,40135.0,M,licence,forage,79.01,oui,0
12984.0,2011-08-18,blond,26.0,6.0,31492.0,M,licence,forage,70.62,non,0
12985.0,2014-01-31,brun,37.0,17.0,40778.0,M,master,geologie,71.66,oui,0
12986.0,2013-12-15,brun,45.0,8.0,40701.0,M,master,forage,65.65,oui,0
12987.0,2013-04-16,blond,43.0,13.0,37500.0,M,licence,geologie,52.86,non,0
12988.0,2014-10-07,blond,26.0,12.0,36777.0,F,bac,detective,69.5,non,0
12989.0,2014-02-06,brun,35.0,12.0,33935.0,F,licence,geologie,88.38,non,0
12990.0,2011-11-10,chatain,36.0,7.0,29491.0,F,doctorat,geologie,96.62,oui,0
12991.0,2011-09-20,roux,41.0,10.0,38579.0,M,bac,geologie,57.42,non,0
12992.0,2012-05-05,blond,26.0,9.0,46392.0,M,bac,geologie,37.58,non,0
12993.0,2012-07-15,brun,35.0,9.0,31540.0,M,master,geologie,79.17,non,1
12994.0,2014-10-07,brun,19.0,9.0,37409.0,F,bac,forage,70.79,non,0
12995.0,2013-03-26,brun,39.0,2.0,33788.0,F,licence,geologie,75.49,non,0
12996.0,2013-04-21,blond,44.0,15.0,38611.0,M,licence,forage,72.82,oui,0
12997.0,2013-11-04,brun,32.0,12.0,43354.0,M,licence,geologie,75.41,non,0
12998.0,2010-08-16,brun,50.0,13.0,32009.0,M,master,forage,85.22,oui,0
12999.0,2014-12-16,brun,20.0,9.0,41357.0,M,licence,forage,57.03,non,0
13000.0,2010-06-19,brun,33.0,14.0,35320.0,M,master,geologie,81.15,oui,0
13001.0,2010-03-25,blond,47.0,6.0,41560.0,M,bac,geologie,18.19,non,0
13002.0,2011-02-02,brun,27.0,10.0,35572.0,M,doctorat,geologie,81.81,oui,0
13003.0,2010-01-31,blond,39.0,8.0,32872.0,M,licence,geologie,63.51,non,0
13004.0,2010-04-10,chatain,35.0,9.0,33938.0,F,master,forage,88.75,oui,0
13005.0,2012-12-25,brun,31.0,8.0,39175.0,M,licence,geologie,36.55,non,0
13006.0,2012-04-10,roux,24.0,8.0,27987.0,M,licence,forage,63.45,non,0
13007.0,2010-12-29,chatain,54.0,16.0,33554.0,F,master,forage,81.27,non,0
13008.0,2011-10-10,blond,47.0,6.0,34731.0,F,licence,detective,76.96,oui,0
13009.0,2012-07-16,brun,28.0,9.0,43628.0,M,bac,detective,53.36,non,0
13010.0,2010-04-04,blond,32.0,12.0,38877.0,M,licence,geologie,63.01,non,0
13011.0,2011-11-20,blond,30.0,10.0,39036.0,M,bac,geologie,40.3,non,0
13012.0,2011-02-17,blond,31.0,10.0,36242.0,M,licence,geologie,44.31,non,0
13013.0,2012-03-31,chatain,28.0,5.0,42037.0,M,licence,forage,59.44,non,0
13014.0,2012-05-18,brun,44.0,14.0,24157.0,F,master,geologie,77.18,non,0
13015.0,2012-12-08,chatain,37.0,6.0,35196.0,F,licence,detective,50.7,non,1
13016.0,2011-01-16,brun,23.0,5.0,33086.0,M,master,detective,67.59,non,0
13017.0,2013-07-07,blond,40.0,9.0,24208.0,M,master,geologie,98.25,non,0
13018.0,2014-02-27,blond,28.0,14.0,30611.0,M,licence,geologie,72.55,non,0
13019.0,2013-10-29,blond,39.0,7.0,34402.0,M,licence,geologie,63.53,non,0
13020.0,2013-05-23,chatain,35.0,6.0,34676.0,F,licence,geologie,78.8,non,0
13021.0,2014-03-25,brun,46.0,10.0,38219.0,M,master,geologie,70.57,non,0
13022.0,2013-02-07,roux,35.0,4.0,32604.0,M,master,geologie,96.99,oui,0
13023.0,2014-06-29,brun,50.0,11.0,30243.0,F,licence,geologie,65.02,non,1
13024.0,2012-07-12,brun,42.0,13.0,37623.0,M,licence,geologie,65.24,non,0
13025.0,2012-12-02,chatain,35.0,13.0,33784.0,F,master,geologie,90.24,non,0
13026.0,2012-12-01,brun,42.0,7.0,30914.0,F,master,detective,81.63,non,0
13027.0,2013-07-17,roux,36.0,5.0,31756.0,M,bac,geologie,74.26,non,0
13028.0,2012-05-17,blond,39.0,11.0,38319.0,M,licence,forage,62.61,non,0
13029.0,2013-08-30,chatain,50.0,13.0,42748.0,F,licence,forage,47.39,non,0
13030.0,2010-09-28,roux,28.0,6.0,35013.0,F,bac,detective,77.82,non,0
13031.0,2010-11-17,chatain,30.0,5.0,37491.0,F,master,geologie,72.36,non,0
13032.0,2013-12-20,blond,32.0,11.0,31464.0,F,master,archeologie,98.38,oui,0
13033.0,2014-08-30,brun,43.0,9.0,34294.0,M,doctorat,detective,66.37,oui,0
13034.0,2010-08-12,blond,34.0,10.0,36066.0,M,licence,forage,75.4,non,0
13035.0,2014-11-12,blond,39.0,8.0,33892.0,M,master,geologie,94.05,oui,1
13036.0,2012-03-06,brun,29.0,9.0,37879.0,F,licence,geologie,73.19,non,0
13037.0,2011-10-11,chatain,31.0,12.0,30727.0,M,master,geologie,74.95,non,0
13038.0,2014-12-24,chatain,26.0,8.0,30898.0,F,doctorat,archeologie,99.41,oui,0
13039.0,2014-11-24,blond,26.0,9.0,21938.0,M,doctorat,geologie,95.06,non,1
13040.0,2010-03-12,chatain,39.0,9.0,37533.0,F,doctorat,detective,88.44,oui,0
13041.0,2011-01-05,blond,32.0,4.0,38427.0,M,master,geologie,85.0,oui,1
13042.0,2013-05-29,blond,26.0,12.0,41527.0,M,licence,geologie,68.49,oui,0
13043.0,2011-05-09,blond,28.0,9.0,35187.0,M,master,geologie,69.81,oui,0
13044.0,2013-12-20,brun,31.0,10.0,32723.0,M,master,geologie,65.77,non,1
13045.0,2014-07-04,blond,33.0,11.0,33768.0,F,licence,forage,75.71,non,0
13046.0,2010-04-18,chatain,35.0,10.0,31166.0,F,licence,geologie,69.98,non,0
13047.0,2012-06-05,brun,44.0,10.0,31023.0,F,licence,geologie,63.0,non,0
13048.0,2014-09-26,chatain,25.0,18.0,29769.0,M,doctorat,detective,82.13,oui,0
13049.0,,chatain,35.0,7.0,31677.0,M,master,geologie,61.65,non,0
13050.0,,chatain,57.0,12.0,35509.0,M,master,detective,62.12,oui,0
13051.0,2012-07-30,chatain,32.0,12.0,31639.0,M,master,geologie,65.14,non,0
13052.0,2011-07-07,chatain,49.0,9.0,30771.0,F,licence,geologie,66.19,non,0
13053.0,2013-01-25,blond,32.0,9.0,37974.0,M,licence,forage,69.15,oui,0
13054.0,2014-09-28,chatain,34.0,9.0,33930.0,F,licence,geologie,82.45,non,0
13055.0,2010-11-05,roux,19.0,10.0,28425.0,M,licence,geologie,98.54,non,1
13056.0,2010-05-04,blond,39.0,10.0,37351.0,M,master,geologie,83.07,oui,0
13057.0,2010-05-19,roux,41.0,9.0,35597.0,M,bac,geologie,62.71,non,0
13058.0,2014-08-13,chatain,26.0,7.0,41006.0,F,licence,detective,62.13,non,1
13059.0,2012-01-12,blond,33.0,8.0,32128.0,F,licence,forage,76.32,non,0
13060.0,2011-05-28,chatain,32.0,5.0,34382.0,F,doctorat,detective,76.11,oui,0
13061.0,2010-09-20,blond,47.0,13.0,29317.0,F,master,detective,90.56,oui,0
13062.0,2010-10-27,roux,34.0,6.0,43701.0,M,bac,geologie,48.03,non,0
13063.0,2014-06-21,blond,36.0,10.0,33997.0,F,master,archeologie,95.01,oui,0
13064.0,2011-01-09,blond,33.0,11.0,32773.0,M,master,geologie,87.26,oui,0
13065.0,2014-12-25,chatain,40.0,12.0,44983.0,F,licence,detective,35.71,non,0
13066.0,2012-09-11,brun,44.0,12.0,24109.0,F,doctorat,archeologie,90.37,oui,0
13067.0,2011-07-28,chatain,40.0,13.0,29709.0,M,doctorat,detective,80.19,oui,0
13068.0,2012-11-25,blond,26.0,8.0,29222.0,F,master,detective,97.42,oui,0
13069.0,2011-02-03,chatain,34.0,7.0,33656.6,F,master,detective,70.71,oui,0
13070.0,2011-08-03,blond,35.0,4.0,42528.0,M,bac,forage,73.24999999999999,non,0
13071.0,2013-11-09,brun,41.0,11.0,35291.0,M,licence,geologie,68.19,non,0
13072.0,2014-12-04,blond,39.0,12.0,33944.0,M,licence,geologie,95.07,oui,0
13073.0,2011-11-28,chatain,13.0,15.0,32892.0,M,master,geologie,50.25,non,0
13074.0,2013-05-18,chatain,24.0,7.0,31091.0,F,doctorat,geologie,61.72,oui,0
13075.0,2012-03-06,brun,34.0,8.0,45057.0,M,licence,geologie,67.9,oui,0
13076.0,2014-02-09,brun,55.0,8.0,38605.0,M,master,detective,81.57,oui,0
13077.0,2011-09-29,brun,27.0,4.0,23130.0,F,doctorat,geologie,86.8,non,0
13078.0,2012-01-25,brun,38.0,7.0,33160.0,M,doctorat,archeologie,99.06,oui,0
13079.0,2014-10-05,chatain,41.0,14.0,35303.0,F,licence,geologie,73.15,non,0
13080.0,2014-06-17,blond,38.0,8.0,34507.0,M,licence,geologie,70.64,non,0
13081.0,2013-04-17,roux,22.0,15.0,40156.0,F,bac,archeologie,71.78,non,0
13082.0,2012-05-16,chatain,20.0,11.0,39163.0,F,licence,geologie,66.02,non,0
13083.0,2013-03-12,chatain,40.0,4.0,27625.0,M,master,geologie,87.95,non,0
13084.0,2011-04-15,brun,34.0,8.0,26576.0,M,master,forage,77.42,non,1
13085.0,2014-08-20,blond,34.0,10.0,34278.0,F,master,detective,95.79,oui,0
13086.0,2010-02-18,brun,34.0,8.0,42175.0,M,licence,forage,54.13,oui,0
13087.0,2014-06-07,blond,42.0,4.0,35506.0,M,licence,geologie,50.56,non,0
13088.0,2013-03-08,blond,35.0,13.0,42079.0,F,bac,geologie,29.95,non,0
13089.0,2012-06-27,blond,32.0,6.0,32550.0,M,licence,geologie,90.79,non,0
13090.0,2013-07-06,brun,29.0,14.0,31931.0,F,master,forage,84.36,non,0
13091.0,2011-11-18,roux,35.0,11.0,33283.0,F,bac,forage,56.74,non,0
13092.0,2010-08-24,brun,26.0,3.0,34625.0,M,master,forage,63.47,oui,0
13093.0,2014-07-11,brun,42.0,13.0,40707.0,M,master,forage,84.25,oui,0
13094.0,2013-12-05,blond,46.0,16.0,32180.0,M,master,forage,87.39,oui,0
13095.0,2011-06-09,chatain,41.0,6.0,34117.0,F,master,detective,84.88,oui,0
13096.0,2012-12-31,brun,20.0,7.0,22824.0,F,master,geologie,90.03,non,0
13097.0,2014-07-26,chatain,35.0,9.0,32280.0,M,doctorat,forage,84.82,oui,0
13098.0,2014-05-07,chatain,47.0,8.0,30414.0,F,master,detective,92.59,non,0
13099.0,2014-09-29,blond,45.0,13.0,39637.0,F,licence,forage,78.31,non,1
13100.0,2010-10-29,brun,41.0,11.0,37579.0,M,licence,geologie,54.8,non,0
13101.0,2014-06-25,chatain,31.0,17.0,27490.0,F,doctorat,geologie,88.24,non,0
13102.0,2012-06-02,blond,45.0,6.0,30087.0,M,licence,geologie,53.1,non,0
13103.0,2014-12-18,brun,29.0,10.0,36354.0,M,master,detective,77.03,oui,0
13104.0,2010-08-06,brun,32.0,12.0,32999.0,M,master,geologie,67.66,oui,0
13105.0,2011-08-11,chatain,37.0,9.0,41352.0,M,master,geologie,65.49,oui,0
13106.0,2011-03-13,blond,39.0,18.0,32485.0,M,licence,forage,78.55,non,0
13107.0,2012-11-18,brun,35.0,15.0,36508.0,M,master,forage,64.55,non,0
13108.0,2013-06-07,brun,42.0,16.0,29500.0,F,licence,geologie,76.58,non,0
13109.0,2012-07-24,chatain,27.0,14.0,32206.0,F,licence,detective,81.01,non,0
13110.0,2014-02-04,brun,30.0,11.0,38777.0,F,licence,geologie,75.38,non,0
13111.0,2012-03-08,blond,40.4,11.0,37037.0,M,licence,geologie,76.6,non,0
13112.0,2010-08-13,brun,26.0,4.0,37524.0,F,licence,detective,61.09,non,0
13113.0,2012-05-15,brun,40.0,15.0,47284.0,M,licence,forage,47.75,oui,0
13114.0,2012-12-22,chatain,32.0,11.0,33679.0,F,master,geologie,83.68,non,0
13115.0,2012-07-02,blond,44.0,8.0,24989.0,M,master,geologie,73.99,non,0
13116.0,2011-08-24,chatain,29.0,10.0,42928.0,M,master,forage,64.58,oui,0
13117.0,2013-11-22,brun,35.0,11.0,40441.0,F,master,archeologie,79.44,oui,0
13118.0,2014-01-13,chatain,35.0,6.0,32663.0,M,doctorat,geologie,53.1,non,1
13119.0,2011-10-17,blond,32.0,7.0,31877.0,M,licence,geologie,85.25,non,0
13120.0,2013-06-02,blond,31.0,6.0,36391.0,M,doctorat,archeologie,43.6,oui,0
13121.0,2012-09-13,chatain,44.0,6.0,33310.0,F,master,detective,84.77,oui,0
13122.0,2012-02-19,chatain,39.0,9.0,41235.0,M,master,geologie,78.98,non,0
13123.0,2013-03-27,chatain,40.0,6.0,33269.0,F,doctorat,detective,88.55,oui,0
13124.0,2010-11-25,blond,18.0,8.0,38346.0,M,licence,forage,81.96,non,0
13125.0,2011-01-19,blond,35.0,11.0,34500.0,M,licence,forage,84.91,non,1
13126.0,2012-09-12,chatain,28.0,9.0,33092.0,F,master,forage,77.09,non,0
13127.0,2014-04-01,blond,62.0,11.0,28354.0,F,licence,geologie,87.87,non,0
13128.0,2012-03-27,brun,34.0,8.0,32950.0,F,doctorat,archeologie,86.85,oui,0
13129.0,2014-05-03,brun,39.0,5.0,30106.0,M,master,forage,71.2,non,1
13130.0,2011-06-10,brun,29.0,9.0,37082.0,M,master,forage,84.57,oui,0
13131.0,2013-09-11,roux,37.0,13.0,40950.0,M,bac,geologie,33.64,non,0
13132.0,2010-06-02,blond,24.0,7.0,34975.0,F,licence,detective,86.08,oui,0
13133.0,2013-01-16,brun,42.0,13.0,28971.0,F,master,forage,97.75,oui,0
13134.0,2013-11-27,brun,27.0,7.0,34700.0,M,master,geologie,71.2,non,0
13135.0,2011-10-18,blond,24.0,10.0,31713.0,M,licence,archeologie,99.36,non,1
13136.0,2010-10-26,brun,33.0,7.0,40964.0,F,master,archeologie,82.69,oui,0
13137.0,2014-01-06,blond,38.0,8.0,25643.0,M,master,geologie,91.72,non,0
13138.0,2012-10-29,brun,39.0,6.0,36290.0,M,master,forage,85.97,oui,0
13139.0,2014-08-23,brun,35.0,8.0,39058.0,M,licence,forage,58.37,non,0
13140.0,2013-11-01,blond,44.0,8.0,32004.0,M,master,geologie,71.63,non,0
13141.0,2012-02-05,chatain,33.0,11.0,38171.0,F,licence,geologie,79.19,non,0
13142.0,2010-05-31,chatain,24.0,10.0,43135.0,M,licence,forage,71.28,oui,0
13143.0,2013-06-09,brun,38.0,12.0,37134.0,M,licence,geologie,82.9,non,0
