index,date,cheveux,age,exp,salaire,sexe,diplome,specialite,note,dispo,embauche,annee,mois,trimestre,jour_semaine,semaine_annee,exp_age_ratio,salaire_par_exp,ecart_exp_max,categorie_age,niveau_experience,tranche_salaire,niveau_note,diplome_num,diplome_x_exp,diplome_x_note,exp_x_note,score_composite,exp_elevee_pour_age,salaire_eleve,note_elevee,diplome_eleve,est_senior,profil_atypique
9140,2011-10-21,chatain,37.0,6.0,41297.0,M,master,forage,55.18,oui,0,2011,10,4,4,42,0.3157894736842105,5899.571428571428,13.0,Confirme,Experimente,Tres_eleve,Moyen,3,18.0,165.54,331.08,41.518,0,1,0,1,0,0
9141,2012-12-21,chatain,37.0,10.0,46322.0,M,master,detective,51.95,oui,0,2012,12,4,4,51,0.5263157894736842,4211.090909090909,9.0,Confirme,Experimente,Tres_eleve,Moyen,3,30.0,155.85000000000002,519.5,45.195,0,1,0,1,0,0
9142,2013-01-16,chatain,11.0,13.0,35717.0,F,doctorat,forage,99.81,oui,0,2013,1,1,2,3,-1.8571428571428572,2551.214285714286,-20.0,Jeune,Expert,Eleve,Excellent,4,52.0,399.24,1297.53,62.981,0,1,1,1,0,0
9143,2013-01-28,brun,52.0,8.0,34784.0,M,master,forage,74.37,non,1,2013,1,1,0,5,0.23529411764705882,3864.8888888888887,26.0,Senior,Experimente,Moyen,Bon,3,24.0,223.11,594.96,45.437,0,0,1,1,0,0
9144,2013-08-02,chatain,35.0,9.0,33342.0,F,master,geologie,77.5,non,0,2013,8,3,4,31,0.5294117647058824,3334.2,8.0,Junior,Experimente,Moyen,Bon,3,27.0,232.5,697.5,46.75,1,0,1,1,0,0
9145,2012-03-03,blond,35.0,7.0,45113.0,M,licence,geologie,94.06,oui,1,2012,3,1,5,9,0.4117647058823529,5639.125,10.0,Junior,Experimente,Tres_eleve,Excellent,2,14.0,188.12,658.4200000000001,36.406,0,1,1,0,0,0
9146,2014-01-10,blond,27.0,13.0,24174.0,F,master,detective,83.05,non,0,2014,1,1,4,2,1.4444444444444444,1726.7142857142858,-4.0,Junior,Expert,Bas,Bon,3,39.0,249.14999999999998,1079.6499999999999,51.305,1,0,1,1,0,0
9147,2013-05-21,chatain,16.0,9.0,36991.0,M,licence,geologie,59.13,non,0,2013,5,2,1,21,-4.5,3699.1,-11.0,Jeune,Experimente,Eleve,Moyen,2,18.0,118.26,532.1700000000001,34.913,0,1,0,0,0,0
9148,2010-06-16,brun,38.0,11.0,42009.0,F,licence,detective,46.09,non,0,2010,6,2,2,24,0.55,3500.75,9.0,Confirme,Expert,Tres_eleve,Faible,2,22.0,92.18,506.99,35.609,1,1,0,0,0,0
9149,2010-12-26,chatain,26.0,12.0,40306.0,F,bac,geologie,61.39,non,0,2010,12,4,6,51,1.5,3100.4615384615386,-4.0,Junior,Expert,Tres_eleve,Moyen,1,12.0,61.39,736.6800000000001,28.139,1,1,0,0,0,0
9150,2013-05-08,blond,35.0,12.0,33152.0,M,licence,geologie,47.96,non,0,2013,5,2,2,19,0.7058823529411765,2550.153846153846,5.0,Junior,Expert,Moyen,Faible,2,24.0,95.92,575.52,36.796,1,0,0,0,0,0
9151,2013-06-02,roux,56.0,11.0,27077.0,M,licence,geologie,62.56,non,0,2013,6,2,6,22,0.2894736842105263,2256.4166666666665,27.0,Senior,Expert,Bas,Moyen,2,22.0,125.12,688.1600000000001,37.256,0,0,0,0,1,0
9152,2014-03-24,chatain,17.0,7.0,39625.0,M,doctorat,detective,56.6,oui,0,2014,3,1,0,13,-7.0,4953.125,-8.0,Jeune,Experimente,Eleve,Moyen,4,28.0,226.4,396.2,52.66,0,1,0,1,0,0
9153,2010-09-23,brun,29.0,11.0,29423.0,M,master,forage,71.48,non,1,2010,9,3,3,38,1.0,2451.9166666666665,0.0,Junior,Expert,Bas,Bon,3,33.0,214.44,786.2800000000001,48.148,1,0,0,1,0,0
9154,2011-08-19,roux,32.0,7.0,29817.0,M,licence,detective,71.31,non,0,2011,8,3,4,33,0.5,3727.125,7.0,Junior,Experimente,Bas,Bon,2,14.0,142.62,499.17,34.131,0,0,0,0,0,0
9155,2010-05-04,chatain,24.0,15.0,35452.0,M,master,forage,55.0,non,0,2010,5,2,1,18,2.5,2215.75,-9.0,Jeune,Expert,Eleve,Moyen,3,45.0,165.0,825.0,50.5,1,1,0,1,0,0
9156,2010-08-02,brun,38.0,11.0,45771.0,M,licence,geologie,46.18,non,0,2010,8,3,0,31,0.55,3814.25,9.0,Confirme,Expert,Tres_eleve,Faible,2,22.0,92.36,507.98,35.618,1,1,0,0,0,0
9157,2014-09-22,chatain,35.0,7.0,34979.0,F,master,detective,56.19,non,0,2014,9,3,0,39,0.4117647058823529,4372.375,10.0,Junior,Experimente,Moyen,Moyen,3,21.0,168.57,393.33,42.619,0,0,0,1,0,0
9158,2012-05-13,brun,26.0,13.0,33323.0,F,licence,forage,62.87,non,0,2012,5,2,6,19,1.625,2380.214285714286,-5.0,Junior,Expert,Moyen,Moyen,2,26.0,125.74,817.31,39.287,1,0,0,0,0,0
9159,2013-12-05,roux,45.0,15.0,27496.0,M,bac,geologie,83.7,non,0,2013,12,4,3,49,0.5555555555555556,1718.5,12.0,Confirme,Expert,Bas,Bon,1,15.0,83.7,1255.5,33.370000000000005,1,0,1,0,1,0
9160,2014-01-14,chatain,41.0,9.0,34386.0,F,master,geologie,94.85,non,0,2014,1,1,1,3,0.391304347826087,3438.6,14.0,Confirme,Experimente,Moyen,Excellent,3,27.0,284.54999999999995,853.65,48.485,0,0,1,1,0,0
9161,2014-01-13,chatain,50.0,9.0,38241.0,F,bac,archeologie,48.54,non,1,2014,1,1,0,3,0.28125,3824.1,23.0,Senior,Experimente,Eleve,Faible,1,9.0,48.54,436.86,23.854,0,1,0,0,0,0
9162,2010-06-08,brun,42.0,11.0,36526.0,F,licence,detective,87.64,non,0,2010,6,2,1,23,0.4583333333333333,3043.8333333333335,13.0,Confirme,Expert,Eleve,Excellent,2,22.0,175.28,964.04,39.763999999999996,0,1,1,0,1,0
9163,2013-01-11,roux,32.0,6.0,31434.0,M,master,forage,81.88,oui,0,2013,1,1,4,2,0.42857142857142855,4490.571428571428,8.0,Junior,Experimente,Moyen,Bon,3,18.0,245.64,491.28,44.188,0,0,1,1,0,0
9164,2011-02-15,brun,52.0,8.0,38315.0,F,licence,detective,63.97,non,0,2011,2,1,1,7,0.23529411764705882,4257.222222222223,26.0,Senior,Experimente,Eleve,Moyen,2,16.0,127.94,511.76,34.397,0,1,0,0,0,0
9165,2013-12-03,chatain,40.0,13.0,37480.0,F,licence,forage,60.46,non,1,2013,12,4,1,49,0.5909090909090909,2677.1428571428573,9.0,Confirme,Expert,Eleve,Moyen,2,26.0,120.92,785.98,39.046,1,1,0,0,0,0
9166,2011-08-31,chatain,28.0,12.0,32476.0,F,master,archeologie,86.89,oui,0,2011,8,3,2,35,1.2,2498.153846153846,-2.0,Junior,Expert,Moyen,Excellent,3,36.0,260.67,1042.68,50.689,1,0,1,1,0,0
9167,2012-03-22,chatain,27.0,11.0,30863.0,M,master,geologie,49.24,non,1,2012,3,1,3,12,1.2222222222222223,2571.9166666666665,-2.0,Junior,Expert,Moyen,Faible,3,33.0,147.72,541.64,45.924,1,0,0,1,0,0
9168,2014-08-12,brun,36.0,14.0,37900.0,M,licence,geologie,29.02,non,0,2014,8,3,1,33,0.7777777777777778,2526.6666666666665,4.0,Confirme,Expert,Eleve,Faible,2,28.0,58.04,406.28,36.902,1,1,0,0,0,0
9169,2013-08-30,brun,45.0,10.0,36881.0,M,master,geologie,98.35,oui,0,2013,8,3,4,35,0.37037037037037035,3352.818181818182,17.0,Confirme,Experimente,Eleve,Excellent,3,30.0,295.04999999999995,983.5,49.835,0,1,1,1,0,0
9170,2013-04-11,blond,55.0,8.0,32379.0,F,licence,forage,87.95,non,0,2013,4,2,3,15,0.21621621621621623,3597.6666666666665,29.0,Senior,Experimente,Moyen,Excellent,2,16.0,175.9,703.6,36.795,0,0,1,0,0,0
9171,2011-02-25,blond,31.0,5.0,32852.0,M,licence,geologie,61.18,non,0,2011,2,1,4,8,0.38461538461538464,5475.333333333333,8.0,Junior,Intermediaire,Moyen,Moyen,2,10.0,122.36,305.9,31.118000000000002,0,0,0,0,0,0
9172,2011-12-20,roux,49.0,5.0,33016.0,F,licence,detective,80.09,non,0,2011,12,4,1,51,0.16129032258064516,5502.666666666667,26.0,Senior,Intermediaire,Moyen,Bon,2,10.0,160.18,400.45000000000005,33.009,0,0,1,0,0,0
9173,2011-10-08,blond,44.0,13.0,37049.0,M,licence,forage,66.67,oui,0,2011,10,4,5,40,0.5,2646.3571428571427,13.0,Confirme,Expert,Eleve,Moyen,2,26.0,133.34,866.71,39.667,0,1,0,0,1,0
9174,2012-09-08,brun,41.0,2.0,37490.0,F,bac,forage,79.54,non,0,2012,9,3,5,36,0.08695652173913043,12496.666666666666,21.0,Confirme,Debutant,Eleve,Bon,1,2.0,79.54,159.08,19.954,0,1,1,0,0,0
9175,2010-03-07,chatain,42.0,7.0,47635.0,F,bac,forage,20.32,non,0,2010,3,1,6,9,0.2916666666666667,5954.375,17.0,Confirme,Experimente,Tres_eleve,Faible,1,7.0,20.32,142.24,19.032,0,1,0,0,0,0
9176,2012-07-07,chatain,35.0,11.0,37436.0,F,master,forage,82.14,non,0,2012,7,3,5,27,0.6470588235294118,3119.6666666666665,6.0,Junior,Expert,Eleve,Bon,3,33.0,246.42000000000002,903.54,49.214,1,1,1,1,0,0
9177,2012-01-20,blond,38.0,4.0,35612.0,M,licence,geologie,79.57,non,0,2012,1,1,4,3,0.2,7122.4,16.0,Confirme,Intermediaire,Eleve,Bon,2,8.0,159.14,318.28,31.957,0,1,1,0,0,0
9178,2010-06-27,blond,35.0,8.0,30349.0,F,licence,detective,74.57,non,0,2010,6,2,6,25,0.47058823529411764,3372.1111111111113,9.0,Junior,Experimente,Moyen,Bon,2,16.0,149.14,596.56,35.457,0,0,1,0,0,0
9179,2012-11-03,chatain,29.0,11.0,42722.0,M,licence,geologie,47.01,non,0,2012,11,4,5,44,1.0,3560.1666666666665,0.0,Junior,Expert,Tres_eleve,Faible,2,22.0,94.02,517.11,35.701,1,1,0,0,0,0
9180,2010-04-20,blond,50.0,11.0,47020.0,F,bac,detective,80.68,non,1,2010,4,2,1,16,0.34375,3918.3333333333335,21.0,Senior,Expert,Tres_eleve,Bon,1,11.0,80.68,887.48,29.068,0,1,1,0,1,0
9181,2011-01-23,chatain,43.0,8.0,31301.0,F,doctorat,detective,98.0,oui,0,2011,1,1,6,3,0.32,3477.8888888888887,17.0,Confirme,Experimente,Moyen,Excellent,4,32.0,392.0,784.0,57.8,0,0,1,1,0,0
9182,2014-10-29,brun,29.0,8.0,36316.0,F,licence,archeologie,71.42,non,1,2014,10,4,2,44,0.7272727272727273,4035.1111111111113,3.0,Junior,Experimente,Eleve,Bon,2,16.0,142.84,571.36,35.142,1,1,0,0,0,0
9183,2013-09-27,chatain,43.0,10.0,33120.0,M,master,geologie,67.16,non,0,2013,9,3,4,39,0.4,3010.909090909091,15.0,Confirme,Experimente,Moyen,Moyen,3,30.0,201.48,671.5999999999999,46.716,0,0,0,1,0,0
9184,2014-09-23,blond,26.0,13.0,29475.0,F,licence,geologie,99.3,non,0,2014,9,3,1,39,1.625,2105.3571428571427,-5.0,Junior,Expert,Bas,Excellent,2,26.0,198.6,1290.8999999999999,42.93,1,0,1,0,0,0
9185,2011-07-05,blond,35.0,11.0,36630.0,M,bac,geologie,55.74,non,0,2011,7,3,1,27,0.6470588235294118,3052.5,6.0,Junior,Expert,Eleve,Moyen,1,11.0,55.74,613.14,26.573999999999998,1,1,0,0,0,0
9186,2010-12-03,blond,39.0,9.0,36418.0,M,licence,forage,71.2,non,0,2010,12,4,4,48,0.42857142857142855,3641.8,12.0,Confirme,Experimente,Eleve,Bon,2,18.0,142.4,640.8000000000001,36.12,0,1,0,0,0,0
9187,2014-11-28,roux,24.0,6.0,38227.0,F,bac,forage,66.28,non,0,2014,11,4,4,48,1.0,5461.0,0.0,Jeune,Experimente,Eleve,Moyen,1,6.0,66.28,397.68,22.628,1,1,0,0,0,0
9188,2010-01-10,brun,24.0,6.0,44932.0,M,bac,geologie,26.51,non,0,2010,1,1,6,1,1.0,6418.857142857143,0.0,Jeune,Experimente,Tres_eleve,Faible,1,6.0,26.51,159.06,18.651,1,1,0,0,0,0
9189,2011-06-26,roux,18.0,10.0,28286.0,F,licence,detective,94.18,non,0,2011,6,2,6,25,0.0,2571.4545454545455,-10.0,Jeune,Experimente,Bas,Excellent,2,20.0,188.36,941.8000000000001,39.418,0,0,1,0,0,0
9190,2013-05-24,brun,33.0,8.0,25784.0,M,master,geologie,94.54,non,0,2013,5,2,4,21,0.5333333333333333,2864.8888888888887,7.0,Junior,Experimente,Bas,Excellent,3,24.0,283.62,756.32,47.454,1,0,1,1,0,0
9191,2010-10-07,blond,31.0,12.0,42635.0,M,bac,geologie,39.56,non,0,2010,10,4,3,40,0.9230769230769231,3279.6153846153848,1.0,Junior,Expert,Tres_eleve,Faible,1,12.0,39.56,474.72,25.956,1,1,0,0,0,0
9192,2010-03-27,blond,27.0,7.0,36014.0,M,bac,geologie,60.3,non,0,2010,3,1,5,12,0.7777777777777778,4501.75,2.0,Junior,Experimente,Eleve,Moyen,1,7.0,60.3,422.09999999999997,23.03,1,1,0,0,0,0
9193,2013-02-07,brun,26.0,14.0,35946.0,M,master,geologie,72.14,oui,0,2013,2,1,3,6,1.75,2396.4,-6.0,Junior,Expert,Eleve,Bon,3,42.0,216.42000000000002,1009.96,51.214,1,1,0,1,0,0
9194,2011-12-02,chatain,28.0,9.0,37684.0,F,master,geologie,85.45,non,0,2011,12,4,4,48,0.9,3768.4,1.0,Junior,Experimente,Eleve,Excellent,3,27.0,256.35,769.0500000000001,47.545,1,1,1,1,0,0
9195,2010-03-06,blond,27.0,9.0,37008.0,M,licence,geologie,64.82,non,0,2010,3,1,5,9,1.0,3700.8,0.0,Junior,Experimente,Eleve,Moyen,2,18.0,129.64,583.3799999999999,35.482,1,1,0,0,0,0
9196,2012-02-19,brun,35.0,14.0,23223.0,F,master,geologie,76.12,non,0,2012,2,1,6,7,0.8235294117647058,1548.2,3.0,Junior,Expert,Bas,Bon,3,42.0,228.36,1065.68,51.612,1,0,1,1,0,0
9197,2010-05-13,blond,39.0,11.0,38861.0,M,licence,forage,45.98,non,0,2010,5,2,3,19,0.5238095238095238,3238.4166666666665,10.0,Confirme,Expert,Eleve,Faible,2,22.0,91.96,505.78,35.598,0,1,0,0,0,0
9198,2014-03-08,blond,46.0,6.0,24211.0,F,master,geologie,98.25,non,0,2014,3,1,5,10,0.21428571428571427,3458.714285714286,22.0,Senior,Experimente,Bas,Excellent,3,18.0,294.75,589.5,45.825,0,0,1,1,0,0
9199,2011-08-19,blond,35.0,11.0,27008.0,M,master,geologie,90.26,oui,0,2011,8,3,4,33,0.6470588235294118,2250.6666666666665,6.0,Junior,Expert,Bas,Excellent,3,33.0,270.78000000000003,992.86,50.025999999999996,1,0,1,1,0,0
9200,2012-08-28,brun,46.0,5.0,35779.0,F,licence,detective,73.65,non,0,2012,8,3,1,35,0.17857142857142858,5963.166666666667,23.0,Senior,Intermediaire,Eleve,Bon,2,10.0,147.3,368.25,32.365,0,1,0,0,0,0
9201,2014-08-27,chatain,31.0,5.0,38438.0,F,master,detective,77.42,oui,0,2014,8,3,2,35,0.38461538461538464,6406.333333333333,8.0,Junior,Intermediaire,Eleve,Bon,3,15.0,232.26,387.1,42.742,0,1,1,1,0,0
9202,2011-10-12,blond,46.0,11.0,31801.0,M,doctorat,geologie,79.62,oui,1,2011,10,4,2,41,0.39285714285714285,2650.0833333333335,17.0,Senior,Expert,Moyen,Bon,4,44.0,318.48,875.82,58.962,0,0,1,1,1,0
9203,2013-07-09,chatain,38.0,8.0,27286.0,F,doctorat,detective,79.59,non,0,2013,7,3,1,28,0.4,3031.777777777778,12.0,Confirme,Experimente,Bas,Bon,4,32.0,318.36,636.72,55.959,0,0,1,1,0,1
9204,2013-08-17,brun,40.0,4.0,37373.0,F,licence,geologie,75.64,non,0,2013,8,3,5,33,0.18181818181818182,7474.6,18.0,Confirme,Intermediaire,Eleve,Bon,2,8.0,151.28,302.56,31.564,0,1,1,0,0,0
9205,2011-10-09,chatain,47.0,11.0,37926.0,M,master,geologie,54.05,non,0,2011,10,4,6,40,0.3793103448275862,3160.5,18.0,Senior,Expert,Eleve,Moyen,3,33.0,162.14999999999998,594.55,46.405,0,1,0,1,1,0
9206,2011-02-20,blond,46.0,8.0,44409.0,M,bac,geologie,56.75,non,0,2011,2,1,6,7,0.2857142857142857,4934.333333333333,20.0,Senior,Experimente,Tres_eleve,Moyen,1,8.0,56.75,454.0,23.675,0,1,0,0,0,0
9207,2013-01-04,brun,35.0,12.0,45480.0,M,bac,detective,34.98,oui,0,2013,1,1,4,1,0.7058823529411765,3498.4615384615386,5.0,Junior,Expert,Tres_eleve,Faible,1,12.0,34.98,419.76,25.498,1,1,0,0,0,0
9208,2012-02-06,brun,22.0,11.0,38950.0,M,licence,geologie,59.44,non,0,2012,2,1,0,6,2.75,3245.8333333333335,-7.0,Jeune,Expert,Eleve,Moyen,2,22.0,118.88,653.8399999999999,36.944,1,1,0,0,0,0
9209,2011-11-10,chatain,43.0,6.0,30639.0,F,master,geologie,81.82,non,0,2011,11,4,3,45,0.24,4377.0,19.0,Confirme,Experimente,Moyen,Bon,3,18.0,245.45999999999998,490.91999999999996,44.182,0,0,1,1,0,0
9210,2011-09-23,blond,37.0,10.0,34229.0,M,licence,forage,62.95,non,0,2011,9,3,4,38,0.5263157894736842,3111.7272727272725,9.0,Confirme,Experimente,Moyen,Moyen,2,20.0,125.9,629.5,36.295,0,0,0,0,0,0
9211,2013-10-24,brun,25.0,9.0,32881.0,M,master,forage,93.44,oui,0,2013,10,4,3,43,1.2857142857142858,3288.1,-2.0,Jeune,Experimente,Moyen,Excellent,3,27.0,280.32,840.96,48.344,1,0,1,1,0,0
9212,2013-09-02,blond,27.0,15.0,33489.0,M,licence,geologie,64.43,non,0,2013,9,3,0,36,1.6666666666666667,2093.0625,-6.0,Junior,Expert,Moyen,Moyen,2,30.0,128.86,966.45,41.443,1,0,0,0,0,0
9213,2013-06-10,brun,29.0,7.0,35028.0,F,licence,forage,85.14,non,0,2013,6,2,0,24,0.6363636363636364,4378.5,4.0,Junior,Experimente,Eleve,Excellent,2,14.0,170.28,595.98,35.513999999999996,1,1,1,0,0,0
9214,2011-11-18,blond,35.0,9.0,38391.0,M,licence,forage,60.19,non,0,2011,11,4,4,46,0.5294117647058824,3839.1,8.0,Junior,Experimente,Eleve,Moyen,2,18.0,120.38,541.71,35.019,1,1,0,0,0,0
9215,2013-01-07,blond,23.0,14.0,24797.0,M,doctorat,archeologie,84.74,oui,0,2013,1,1,0,2,2.8,1653.1333333333334,-9.0,Jeune,Expert,Bas,Bon,4,56.0,338.96,1186.36,62.474000000000004,1,0,1,1,0,1
9216,2014-09-16,brun,45.0,14.0,37798.0,F,licence,geologie,63.53,non,0,2014,9,3,1,38,0.5185185185185185,2519.866666666667,13.0,Confirme,Expert,Eleve,Moyen,2,28.0,127.06,889.4200000000001,40.353,0,1,0,0,1,0
9217,2011-12-27,brun,44.0,10.0,41612.0,F,bac,detective,77.84,non,0,2011,12,4,1,52,0.38461538461538464,3782.909090909091,16.0,Confirme,Experimente,Tres_eleve,Bon,1,10.0,77.84,778.4000000000001,27.784,0,1,1,0,0,0
9218,2012-02-03,blond,32.0,9.0,25636.0,M,doctorat,geologie,91.27,oui,0,2012,2,1,4,5,0.6428571428571429,2563.6,5.0,Junior,Experimente,Bas,Excellent,4,36.0,365.08,821.43,58.126999999999995,1,0,1,1,0,1
9219,2013-10-05,brun,39.0,12.0,35432.0,F,licence,geologie,69.23,non,0,2013,10,4,5,40,0.5714285714285714,2725.5384615384614,9.0,Confirme,Expert,Eleve,Moyen,2,24.0,138.46,830.76,38.923,1,1,0,0,0,0
9220,2010-03-17,blond,31.0,9.0,36112.0,M,licence,geologie,69.77,non,0,2010,3,1,2,11,0.6923076923076923,3611.2,4.0,Junior,Experimente,Eleve,Moyen,2,18.0,139.54,627.93,35.977,1,1,0,0,0,0
9221,2014-11-28,roux,38.0,5.0,39354.0,M,bac,geologie,10.66,non,0,2014,11,4,4,48,0.25,6559.0,15.0,Confirme,Intermediaire,Eleve,Faible,1,5.0,10.66,53.3,16.066,0,1,0,0,0,0
9222,2014-09-15,roux,39.0,10.0,37624.0,M,bac,geologie,77.92,non,0,2014,9,3,0,38,0.47619047619047616,3420.3636363636365,11.0,Confirme,Experimente,Eleve,Bon,1,10.0,77.92,779.2,27.792,0,1,1,0,0,0
9223,2011-11-19,roux,30.0,7.0,34639.0,M,master,geologie,45.16,oui,1,2011,11,4,5,46,0.5833333333333334,4329.875,5.0,Junior,Experimente,Moyen,Faible,3,21.0,135.48,316.12,41.516,1,0,0,1,0,0
9224,2011-12-04,chatain,31.0,12.0,27568.0,F,master,geologie,96.87,non,0,2011,12,4,6,48,0.9230769230769231,2120.6153846153848,1.0,Junior,Expert,Bas,Excellent,3,36.0,290.61,1162.44,51.687,1,0,1,1,0,0
9225,2012-07-11,chatain,42.0,12.0,33935.0,F,master,geologie,80.24,non,0,2012,7,3,2,28,0.5,2610.3846153846152,12.0,Confirme,Expert,Moyen,Bon,3,36.0,240.71999999999997,962.8799999999999,50.024,0,0,1,1,1,0
9226,2013-10-26,blond,34.0,12.0,32820.0,F,master,archeologie,90.52,oui,0,2013,10,4,5,43,0.75,2524.6153846153848,4.0,Junior,Expert,Moyen,Excellent,3,36.0,271.56,1086.24,51.052,1,0,1,1,0,0
9227,2010-07-06,chatain,21.0,15.0,35236.0,F,doctorat,detective,99.56,oui,0,2010,7,3,1,27,5.0,2202.25,-12.0,Jeune,Expert,Eleve,Excellent,4,60.0,398.24,1493.4,64.956,1,1,1,1,0,0
9228,2013-04-04,blond,36.0,6.0,38703.0,M,bac,geologie,51.87,non,0,2013,4,2,3,14,0.3333333333333333,5529.0,12.0,Confirme,Experimente,Eleve,Moyen,1,6.0,51.87,311.21999999999997,21.186999999999998,0,1,0,0,0,0
9229,2011-07-15,brun,36.0,11.0,38516.0,M,licence,geologie,45.85,non,0,2011,7,3,4,28,0.6111111111111112,3209.6666666666665,7.0,Confirme,Expert,Eleve,Faible,2,22.0,91.7,504.35,35.585,1,1,0,0,0,0
9230,2013-04-11,roux,25.0,1.0,30477.0,M,licence,geologie,63.76,non,0,2013,4,2,3,15,0.14285714285714285,15238.5,6.0,Jeune,Debutant,Moyen,Moyen,2,2.0,127.52,63.76,27.375999999999998,0,0,0,0,0,0
9231,2013-11-05,chatain,44.0,8.0,35054.0,F,licence,geologie,69.9,non,0,2013,11,4,1,45,0.3076923076923077,3894.8888888888887,18.0,Confirme,Experimente,Eleve,Moyen,2,16.0,139.8,559.2,34.99,0,1,0,0,0,0
9232,2012-04-09,brun,34.0,14.0,35878.0,M,master,detective,77.47,oui,0,2012,4,2,0,15,0.875,2391.866666666667,2.0,Junior,Expert,Eleve,Bon,3,42.0,232.41,1084.58,51.747,1,1,1,1,0,0
9233,2014-12-11,brun,37.0,7.0,25301.0,F,master,forage,95.62,non,0,2014,12,4,3,50,0.3684210526315789,3162.625,12.0,Confirme,Experimente,Bas,Excellent,3,21.0,286.86,669.34,46.562,0,0,1,1,0,0
9234,2014-01-22,blond,55.0,7.0,33405.0,M,master,geologie,79.09,oui,0,2014,1,1,2,4,0.1891891891891892,4175.625,30.0,Senior,Experimente,Moyen,Bon,3,21.0,237.27,553.63,44.909,0,0,1,1,0,0
9235,2010-05-21,blond,40.0,9.0,23972.0,M,doctorat,forage,89.03,oui,0,2010,5,2,4,20,0.4090909090909091,2397.2,13.0,Confirme,Experimente,Bas,Excellent,4,36.0,356.12,801.27,57.903,0,0,1,1,0,1
9236,2012-01-17,chatain,42.0,8.0,45118.0,F,master,detective,78.84,oui,0,2012,1,1,1,3,0.3333333333333333,5013.111111111111,16.0,Confirme,Experimente,Tres_eleve,Bon,3,24.0,236.52,630.72,45.884,0,1,1,1,0,0
9237,2013-12-22,blond,37.0,13.0,29531.0,F,licence,forage,94.47,non,0,2013,12,4,6,51,0.6842105263157895,2109.3571428571427,6.0,Confirme,Expert,Bas,Excellent,2,26.0,188.94,1228.11,42.447,1,0,1,0,0,0
9238,2011-05-22,chatain,28.0,6.0,32690.0,F,doctorat,detective,86.98,oui,0,2011,5,2,6,20,0.6,4670.0,4.0,Junior,Experimente,Moyen,Excellent,4,24.0,347.92,521.88,54.698,1,0,1,1,0,0
9239,2010-04-28,blond,46.0,11.0,32877.0,M,licence,geologie,88.4,non,0,2010,4,2,2,17,0.39285714285714285,2739.75,17.0,Senior,Expert,Moyen,Excellent,2,22.0,176.8,972.4000000000001,39.84,0,0,1,0,1,0
9240,2011-11-12,chatain,32.0,6.0,33177.0,M,doctorat,geologie,72.3,non,0,2011,11,4,5,45,0.42857142857142855,4739.571428571428,8.0,Junior,Experimente,Moyen,Bon,4,24.0,289.2,433.79999999999995,53.23,0,0,0,1,0,0
9241,2011-07-10,blond,31.0,6.0,26523.0,F,licence,forage,92.13,non,0,2011,7,3,6,27,0.46153846153846156,3789.0,7.0,Junior,Experimente,Bas,Excellent,2,12.0,184.26,552.78,35.213,0,0,1,0,0,0
9242,2011-03-10,blond,14.0,8.0,21726.0,F,master,forage,94.7,non,0,2011,3,1,3,10,-2.0,2414.0,-12.0,Jeune,Experimente,Bas,Excellent,3,24.0,284.1,757.6,47.47,0,0,1,1,0,0
9243,2010-06-29,blond,41.0,4.0,38374.0,M,licence,geologie,59.78,oui,1,2010,6,2,1,26,0.17391304347826086,7674.8,19.0,Confirme,Intermediaire,Eleve,Moyen,2,8.0,119.56,239.12,29.978,0,1,0,0,0,0
9244,2013-04-21,brun,35.0,16.0,32466.0,F,master,geologie,97.56,non,0,2013,4,2,6,16,0.9411764705882353,1909.764705882353,1.0,Junior,Expert,Moyen,Excellent,3,48.0,292.68,1560.96,55.756,1,0,1,1,0,0
9245,2014-06-22,brun,28.0,7.0,25086.0,M,doctorat,geologie,85.94,non,0,2014,6,2,6,25,0.7,3135.75,3.0,Junior,Experimente,Bas,Excellent,4,28.0,343.76,601.5799999999999,55.594,1,0,1,1,0,1
9246,2010-07-10,chatain,33.0,6.0,27475.0,F,doctorat,forage,97.98,non,0,2010,7,3,5,27,0.4,3925.0,9.0,Junior,Experimente,Bas,Excellent,4,24.0,391.92,587.88,55.798,0,0,1,1,0,1
9247,2012-09-22,chatain,24.0,15.0,32206.0,F,doctorat,archeologie,83.72,oui,0,2012,9,3,5,38,2.5,2012.875,-9.0,Jeune,Expert,Moyen,Bon,4,60.0,334.88,1255.8,63.372,1,0,1,1,0,0
9248,2014-06-05,roux,36.0,3.0,40741.0,M,bac,geologie,62.0,non,0,2014,6,2,3,23,0.16666666666666666,10185.25,15.0,Confirme,Intermediaire,Tres_eleve,Moyen,1,3.0,62.0,186.0,19.2,0,1,0,0,0,0
9249,2012-03-15,roux,60.0,7.0,36931.0,M,licence,geologie,59.56,oui,0,2012,3,1,3,11,0.16666666666666666,4616.375,35.0,Senior,Experimente,Eleve,Moyen,2,14.0,119.12,416.92,32.956,0,1,0,0,0,0
9250,2014-07-01,chatain,38.0,7.0,24682.0,F,doctorat,geologie,90.27,non,0,2014,7,3,1,27,0.35,3085.25,13.0,Confirme,Experimente,Bas,Excellent,4,28.0,361.08,631.89,56.027,0,0,1,1,0,1
